‘ª’èŽžŠÔ	T1Raw	T2Raw	T3Raw	T4Raw	
     20854	-0.06233784	-0.00274578	-0.07135718	-0.01015453	
     20855	-0.00822181	0.00240812	0.03107674	-0.03238075	
     20856	-0.01369784	0.01142746	0.06715410	0.05716840	
     20857	-0.02722684	0.02527859	0.02495647	0.05652416	
     20858	0.00240812	0.00595144	-0.02529413	-0.07457837	
     20859	0.00498508	-0.07071294	-0.09970367	0.10935172	
     20860	0.02495647	-0.01981810	-0.04140009	0.03687488	
     20861	0.01658137	-0.00403426	-0.00854393	-0.08359771	
     20862	-0.02754896	0.01529289	-0.03141439	-0.25045543	
     20863	-0.04590976	0.04589422	0.13995305	-0.23918126	
     20864	-0.04075585	0.03784124	0.08841397	-0.00564486	
     20865	-0.01305360	0.03043250	0.09324576	0.29134915	
     20866	0.00530720	-0.01788539	0.02366799	0.02785555	
     20867	0.02946614	-0.02948168	-0.04011161	-0.10743453	
     20868	0.03880760	-0.06298208	-0.36416347	0.01497078	
     20869	0.00498508	-0.01981810	-0.12869439	-0.01079876	
     20870	-0.00210154	0.00756203	0.07746191	-0.16026207	
     20871	-0.01627479	0.00305236	0.16636684	-0.05525122	
     20872	-0.00242366	-0.00306790	0.29682518	-0.14834366	
     20873	0.00305236	0.00144177	0.11965954	0.07327436	
     20874	-0.01981810	0.03880760	0.01046111	0.31550810	
     20875	-0.04172221	0.09485635	-0.16767081	0.18118433	
     20876	-0.02948168	0.03590853	0.02366799	0.10226510	
     20877	-0.05267426	0.02399011	0.06232231	-0.00145731	
     20878	-0.04462128	-0.02851532	0.01046111	-0.04719824	
     20879	-0.02787108	0.02978826	-0.20084908	-0.06942446	
     20880	0.01851409	-0.11999717	-0.21051266	-0.03527983	
     20881	0.03751912	-0.06427055	-0.12966075	0.20695388	
     20882	0.05233661	-0.01079876	-0.20825782	0.06650986	
     20883	0.08583701	-0.10163638	0.14510696	0.02399011	
     20884	0.09002456	-0.12676168	0.14381849	0.03687488	
     20885	0.07746191	-0.10067002	0.03558641	-0.02046234	
     20886	0.06425502	-0.02980380	-0.00628909	-0.08327559	
     20887	0.03558641	0.06779833	-0.06813598	-0.01949598	
     20888	-0.00628909	0.10290934	-0.11709810	0.06844257	
     20889	0.00691779	0.10387569	0.03075462	0.07391860	
     20890	-0.00564486	0.13705398	0.03397581	-0.00532274	
     20891	-0.05106367	0.00305236	-0.06813598	-0.05396274	
     20892	-0.05396274	0.09002456	-0.02014022	-0.04526552	
     20893	-0.06588115	0.08390430	0.07488496	-0.03270287	
     20894	-0.05428486	-0.12418472	0.08068310	-0.00306790	
     20895	-0.02593837	-0.12579532	0.04975965	-0.00757757	
     20896	0.01336018	-0.07554473	0.20663176	-0.05106367	
     20897	0.02399011	-0.09390552	0.20244420	0.00208601	
     20898	0.04331727	0.02044680	0.09485635	-0.09454976	
     20899	0.03945184	0.03429793	0.00337448	-0.01498631	
     20900	0.07230800	0.02527859	-0.00081307	0.00176389	
     20901	0.07842827	0.05555780	-0.13352618	0.00788415	
     20902	0.05072601	0.12706828	-0.27364801	0.13093371	
     20903	0.03075462	0.11901530	-0.12096353	0.07198588	
     20904	0.03172098	0.04911542	-0.10034790	-0.13545890	
     20905	-0.02078446	-0.08939585	0.04975965	-0.23885914	
     20906	-0.08005440	-0.05782817	-0.01820751	-0.15929571	
     20907	-0.07522261	0.10999596	-0.04816459	-0.21276749	
     20908	-0.07328989	0.03719700	-0.16251691	-0.24755636	
     20909	-0.05235214	0.03268733	-0.06233784	0.00273024	
     20910	-0.03753466	0.03590853	0.00595144	0.22982435	
     20912	-0.02239506	-0.06910234	0.05491356	0.32356109	
     20913	0.02141316	-0.14318976	0.12481345	0.08938033	
     20914	0.03977396	-0.11387691	0.07263012	0.01497078	
     20915	0.04331727	0.00530720	0.04396151	0.00917263	
     20916	0.03848548	-0.03946738	0.02495647	0.02109104	
     20917	0.01303806	-0.06974658	0.00305236	0.04975965	
     20918	0.00627356	0.09711119	0.04718270	0.06038959	
     20919	0.00401872	0.10323145	0.06167807	0.00562932	
     20920	-0.06104936	0.05426932	0.06650986	-0.03077016	
     20921	-0.07651108	0.03462005	0.01786985	-0.01756327	
     20922	-0.06974658	-0.00435638	-0.06652539	0.13737610	
     20923	-0.02626049	-0.03656830	-0.04397704	-0.03463559	
     20924	-0.00016883	0.04686058	0.01078323	-0.12805015	
     20925	0.06328866	-0.05106367	0.04331727	-0.14318976	
     20926	0.11031808	-0.15832936	-0.01079876	0.06071171	
     20927	0.12513557	-0.11870870	0.00659567	0.18472764	
     20928	0.08841397	-0.22468590	0.33773434	0.13512127	
     20929	0.07037529	-0.18538737	0.36124906	-0.09583824	
     20930	0.03687488	-0.08842949	0.04911542	-0.14544459	
     20931	0.00401872	0.00240812	-0.03592406	-0.11291055	
     20932	-0.02593837	0.02012468	-0.13674737	-0.09165069	
     20933	-0.02754896	-0.03592406	-0.23757067	-0.08778526	
     20934	-0.05460698	0.10001026	-0.35739897	-0.12740592	
     20935	-0.09165069	0.11321715	-0.12096353	-0.27461436	
     20936	-0.07683320	0.05104813	-0.08069863	-0.25593146	
     20937	-0.03527983	0.03880760	-0.11709810	-0.04204433	
     20938	-0.02529413	-0.02046234	0.02044680	0.14897240	
     20939	-0.01273148	0.08036099	0.01368230	0.18408340	
     20940	-0.00274578	0.08905821	0.04814906	0.59381934	
     20941	0.03526429	0.12739040	0.09356788	0.24431972	
     20942	0.04782694	0.07134165	0.03139886	-0.04526552	
     20943	0.02721131	0.01239382	-0.16831505	0.00015329	
     20944	0.01593713	-0.03205863	-0.05782817	0.00917263	
     20945	-0.01949598	-0.00113519	-0.02819320	0.09034668	
     20946	-0.00210154	0.00305236	0.01078323	0.20244420	
     20947	0.01239382	0.00659567	0.00562932	0.10967384	
     20948	-0.02948168	0.02721131	0.17409770	0.10451993	
     20949	-0.04107797	0.04074032	0.16443412	-0.05653969	
     20950	-0.02303929	0.02946614	0.05265873	-0.09197281	
     20951	-0.02658261	0.03687488	-0.05170791	-0.08971797	
     20952	-0.00886605	0.01046111	0.04202879	-0.12933863	
     20953	-0.00757757	0.00369660	0.00015329	-0.16831505	
     20954	-0.01595267	-0.05879453	-0.02368353	-0.20761359	
     20955	-0.02851532	0.00595144	-0.00789969	0.03011038	
     20956	-0.01595267	0.00627356	0.00111965	0.16829955	
     20957	0.00562932	0.01174958	-0.01144300	0.01110534	
     20958	0.00659567	0.02302376	-0.08681890	-0.04848671	
     20959	-0.00564486	0.01980256	-0.04880883	-0.05847241	
     20960	0.00530720	-0.00049095	0.08970244	-0.10324698	
     20961	-0.03077016	0.01110534	0.14285213	-0.02046234	
     20962	-0.01563055	-0.02497201	0.30842148	0.10097662	
     20963	-0.01530843	-0.01466419	0.41504301	0.03300945	
     20964	-0.00049095	-0.03077016	0.11257291	-0.01015453	
     20965	-0.01466419	0.05104813	-0.11258843	0.04621634	
     20966	-0.00500062	0.07552920	-0.20149332	0.03397581	
     20967	-0.01691903	0.06683198	-0.42150066	0.01110534	
     20968	-0.03109228	0.03011038	-0.34483633	0.00079753	
     20969	-0.03205863	0.02882190	-0.13417042	0.02044680	
     20970	-0.00081307	-0.01337572	0.02012468	-0.13481466	
     20971	-0.01563055	0.03268733	0.03623065	0.15444842	
     20972	-0.01401996	0.05910111	0.02270164	-0.06330420	
     20973	-0.02754896	0.07778403	-0.09487188	-0.13481466	
     20974	-0.03689042	0.06489926	-0.16187267	-0.02464989	
     20975	-0.01981810	-0.03302499	-0.08263135	-0.00532274	
     20976	-0.00693333	-0.00016883	-0.03205863	-0.05138579	
     20977	0.01464866	-0.00339002	0.03558641	-0.08456406	
     20978	0.05620204	-0.05009731	0.04975965	-0.00789969	
     20979	0.08712549	-0.15639664	0.02399011	0.00981687	
     20980	0.07327436	-0.25947477	0.05652416	0.00273024	
     20981	0.06167807	-0.19086339	0.16507836	-0.01112088	
     20982	0.04170667	-0.07039082	0.13190007	-0.00757757	
     20983	0.02205740	-0.02336141	0.03494217	0.00756203	
     20984	0.03590853	-0.02368353	-0.01466419	0.01529289	
     20985	0.03462005	-0.06040512	-0.01981810	-0.00113519	
     20986	0.03590853	-0.11033360	-0.09841519	0.04557210	
     20987	0.03075462	0.02463435	-0.10163638	0.02656707	
     20988	0.03043250	-0.03238075	-0.02110658	0.00917263	
     20989	0.02076892	-0.12321837	0.11901530	0.03623065	
     20990	-0.00564486	-0.08327559	0.09356788	0.01078323	
     20991	-0.01788539	0.07037529	-0.02883744	-0.18216617	
     20992	-0.07457837	0.26300264	-0.08842949	-0.07683320	
     20993	-0.06588115	0.01754773	-0.05815029	0.01336018	
     20994	-0.04494340	0.12062590	0.00659567	0.13737610	
     20995	-0.04429916	0.16572260	-0.02046234	0.07101953	
     20996	-0.06491479	0.18343916	0.09002456	0.02785555	
     20997	-0.06878022	0.17892949	0.08809185	0.02688919	
     20998	-0.01369784	-0.04140009	0.05652416	-0.02883744	
     20999	0.06200019	-0.19440670	0.05523568	0.03526429	
     21000	0.05137025	-0.03238075	0.07391860	-0.00886605	
     21000	0.04428363	-0.09261704	0.09646695	-0.12933863	
     21001	0.00466296	0.04589422	-0.01208724	-0.08842949	
     21002	0.01529289	-0.02915956	-0.03399135	-0.22017623	
     21003	0.04138455	-0.04140009	-0.03173651	-0.19344034	
     21004	0.03043250	0.06618774	-0.13964644	-0.17701227	
     21005	0.05362509	0.00562932	-0.15510816	0.13351067	
     21006	0.05587992	-0.05331850	-0.10550181	0.13769822	
     21007	0.03494217	-0.08456406	0.00659567	0.29392610	
     21008	0.01271594	-0.03689042	0.07327436	0.32195049	
     21009	0.00723991	0.00273024	0.00305236	0.03848548	
     21010	-0.02368353	0.01529289	0.02914402	0.19696818	
     21011	-0.01498631	0.05040389	0.04428363	0.09227940	
     21012	-0.00983241	0.07359648	0.12610192	-0.04752036	
     21013	-0.01949598	0.03365369	0.02624495	-0.00596698	
     21014	-0.01369784	-0.05750605	0.15380419	0.07520708	
     21015	-0.02658261	-0.03302499	0.18440552	-0.05976089	
     21016	-0.03624618	0.00079753	0.02624495	-0.17636803	
     21017	-0.03141439	0.03816336	-0.07457837	-0.16702657	
     21018	-0.04655400	0.06038959	-0.08649678	-0.08391983	
     21019	-0.07071294	0.14414061	-0.07135718	0.24625244	
     21020	-0.06394844	0.18440552	-0.12676168	0.08583701	
     21021	-0.02303929	0.16411200	-0.13288194	-0.03141439	
     21022	0.00176389	-0.23048404	-0.03334711	-0.01627479	
     21023	0.03300945	-0.30006177	0.03300945	-0.03366923	
     21024	0.06393290	-0.25947477	0.01529289	0.09550059	
     21025	0.05555780	-0.13191558	-0.05976089	0.01174958	
     21026	0.04331727	-0.16090631	-0.05911665	-0.11452115	
     21027	0.01464866	-0.03978949	-0.00371214	-0.22468590	
     21028	-0.00177943	0.03977396	0.01368230	-0.06749175	
     21029	0.00981687	0.03784124	0.07810615	0.12706828	
     21030	0.00498508	0.10194298	0.05491356	0.00111965	
     21031	-0.00177943	0.04009608	-0.00403426	-0.03817890	
     21032	0.00885051	0.03429793	-0.02915956	-0.02787108	
     21033	0.00047541	0.01690349	-0.11001148	0.00981687	
     21034	-0.02754896	0.05587992	-0.12643956	0.15412630	
     21035	-0.01176512	0.03429793	0.01561501	-0.05943877	
     21036	0.01497078	0.00949475	0.04524999	-0.07103506	
     21037	-0.01208724	0.03945184	0.10387569	0.00788415	
     21038	0.00369660	0.03751912	0.11676047	-0.01885174	
     21039	0.00369660	0.07585132	0.03719700	-0.02046234	
     21040	-0.00564486	0.09066880	-0.07715532	0.03011038	
     21041	-0.00113519	-0.06137148	0.00498508	0.09034668	
     21042	0.02882190	-0.09068433	0.04524999	0.00917263	
     21043	0.01464866	-0.04043373	0.11740470	-0.08456406	
     21044	-0.03689042	0.00111965	0.04911542	0.01207170	
     21045	-0.02787108	0.04718270	0.03300945	-0.09229492	
     21046	-0.02432777	-0.00628909	0.05362509	-0.08746314	
     21047	-0.01917386	0.06200019	0.23594462	-0.16187267	
     21048	-0.00789969	0.09646695	0.04621634	-0.04204433	
     21049	-0.01047664	0.03333157	-0.12966075	-0.00371214	
     21050	-0.01112088	0.04428363	-0.09744883	0.17603042	
     21051	-0.00596698	0.01915833	0.18182857	0.04911542	
     21052	-0.01852963	-0.03624618	-0.06265996	0.00852839	
     21053	-0.01691903	-0.03785678	0.02624495	-0.02400565	
     21054	-0.02658261	0.00015329	-0.02593837	-0.14061280	
     21055	-0.04526552	0.00659567	-0.15736300	0.03880760	
     21056	-0.00371214	-0.00242366	-0.28427794	0.18247281	
     21057	-0.00113519	-0.01530843	-0.29684058	0.22080501	
     21058	-0.01305360	-0.03044804	-0.07457837	0.08712549	
     21059	-0.01273148	-0.00532274	-0.01949598	-0.17991134	
     21060	-0.03882314	0.02141316	-0.11323267	-0.12192989	
     21061	-0.05815029	0.01142746	0.02914402	0.04975965	
     21062	-0.05653969	0.01013899	0.05781264	0.01948044	
     21063	-0.02722684	-0.02626049	-0.02690473	0.05265873	
     21064	-0.01466419	0.02849978	0.04524999	-0.05492910	
     21065	-0.01981810	0.21081931	0.19020367	0.09968814	
     21066	0.00949475	0.17989585	0.27331046	-0.02658261	
     21067	0.05587992	0.01174958	0.04911542	-0.28556641	
     21068	0.06779833	-0.04526552	0.01851409	-0.16251691	
     21069	0.03365369	-0.07876592	0.09582271	0.01658137	
     21070	0.03784124	-0.13642525	-0.06362632	0.17892949	
     21071	0.03429793	-0.15446393	-0.36641830	-0.02271718	
     21072	0.03365369	-0.06555903	-0.36062016	0.10226510	
     21073	0.03751912	0.00240812	0.04782694	0.05587992	
     21074	0.02173528	0.07391860	0.07263012	0.15541478	
     21075	0.01658137	0.02431223	0.05201449	0.07391860	
     21076	0.03204310	-0.01949598	0.02076892	-0.03077016	
     21077	0.00659567	0.14446273	-0.00725545	-0.11548751	
     21078	-0.01079876	0.11611623	-0.02626049	-0.08359771	
     21079	-0.01144300	-0.01885174	0.17699678	-0.08553042	
     21080	-0.01208724	0.06328866	0.18859307	-0.03431347	
     21081	-0.00403426	-0.09680459	0.09260152	-0.02754896	
     21082	-0.03205863	-0.07425625	-0.00886605	0.02624495	
     21083	0.00047541	-0.06684751	-0.04590976	0.25462754	
     21084	0.00079753	-0.05106367	-0.09938155	0.37638868	
     21085	-0.02561625	-0.05299638	-0.06137148	-0.02658261	
     21086	0.03848548	-0.06362632	-0.07232353	-0.05525122	
     21087	0.05813476	-0.09229492	-0.02626049	-0.08810738	
     21088	0.06715410	-0.02787108	0.05169237	-0.01627479	
     21089	0.03751912	-0.04236645	0.07263012	-0.04526552	
     21090	0.03945184	-0.12257413	0.03848548	-0.02432777	
     21091	0.02270164	-0.01079876	0.01046111	-0.03366923	
     21092	-0.01498631	-0.00306790	-0.00757757	-0.04268857	
     21093	0.01593713	-0.14995426	-0.00113519	-0.03624618	
     21094	0.01432654	-0.11774234	0.00595144	-0.03850102	
     21095	0.02656707	-0.05074155	0.03236521	-0.02142870	
     21096	0.02656707	-0.04945307	0.07005317	-0.01595267	
     21097	0.00273024	0.20051149	0.11160656	-0.01691903	
     21098	0.00015329	0.26300264	0.04879330	-0.00467850	
     21099	-0.00757757	0.22402620	0.05684628	0.00691779	
     21100	-0.03044804	0.15895809	0.06296654	-0.01917386	
     21101	-0.01466419	0.10033238	-0.00274578	0.04814906	
     21102	-0.00918817	-0.08134287	-0.00403426	0.02366799	
     21103	-0.01852963	-0.21953199	0.01174958	-0.06781387	
     21104	-0.04397704	-0.13288194	0.04428363	-0.01530843	
     21105	-0.03978949	-0.08198711	-0.06265996	-0.05525122	
     21106	-0.03785678	-0.04687612	-0.00951029	-0.11774234	
     21107	-0.05041943	0.00208601	-0.10807877	-0.01595267	
     21108	-0.06684751	0.08390430	-0.13159347	0.02495647	
     21109	-0.06008300	0.09453423	-0.08907373	0.14510696	
     21110	-0.04365492	0.13705398	-0.08230923	0.22048289	
     21111	-0.01885174	0.17828525	0.08454854	-0.00596698	
     21112	0.01174958	0.18408340	0.00788415	-0.11323267	
     21113	0.00079753	0.17345346	0.00273024	-0.19569518	
     21114	0.00627356	0.07810615	-0.01691903	-0.05074155	
     21115	0.07810615	-0.17443531	-0.07651108	-0.11903082	
     21116	0.09968814	-0.21276749	-0.00596698	-0.04945307	
     21117	0.08583701	-0.30843687	0.03977396	-0.03141439	
     21118	0.07649555	-0.21534445	0.01819197	0.04396151	
     21119	0.04041820	-0.05621757	0.03623065	-0.00854393	
     21120	0.02946614	-0.06137148	0.02527859	-0.04140009	
     21121	0.00208601	-0.00918817	-0.00145731	-0.02239506	
     21122	-0.02529413	0.05104813	0.00820627	0.04879330	
     21123	-0.02690473	0.08036099	0.04138455	0.05169237	
     21124	-0.02529413	0.09356788	0.04009608	0.04814906	
     21125	-0.04590976	0.12320285	0.02270164	0.13544338	
     21126	-0.08134287	0.12094802	-0.00306790	0.01464866	
     21127	-0.09680459	0.02624495	0.03397581	0.02849978	
     21128	-0.06394844	-0.06104936	0.02527859	0.14897240	
     21129	-0.00951029	-0.11935294	-0.10228062	0.04492787	
     21130	0.00466296	-0.09970367	0.01883621	-0.11580963	
     21131	0.03590853	-0.07747744	0.20083361	-0.24079186	
     21132	0.07424072	-0.03656830	0.02173528	-0.07876592	
     21133	0.02753343	0.03945184	-0.04204433	-0.13964644	
     21134	-0.01015453	0.02044680	-0.05589545	-0.12354049	
     21135	-0.02368353	0.05974535	0.00466296	0.01110534	
     21136	-0.02207294	0.07263012	0.00337448	0.31550810	
     21137	-0.01401996	-0.00757757	-0.06104936	0.07166376	
     21138	-0.01112088	-0.04945307	-0.14351187	-0.02593837	
     21139	-0.02142870	0.01013899	-0.15639664	0.25688238	
     21140	-0.01885174	0.04653846	-0.10485757	0.26396900	
     21141	-0.02142870	0.07456284	-0.00274578	0.26268052	
     21142	-0.02175082	-0.00274578	0.14607332	0.15702538	
     21143	0.01593713	0.00820627	0.14832816	-0.32357647	
     21144	0.01400442	0.05233661	-0.10904512	-0.25464298	
     21145	0.00981687	0.06264443	-0.27944615	-0.12482896	
     21146	0.00627356	0.07166376	-0.02303929	-0.04365492	
     21147	-0.02142870	0.05813476	0.04267303	0.14961663	
     21148	-0.01144300	0.03075462	0.08358218	0.15058299	
     21149	-0.00145731	-0.01788539	0.09678907	0.03107674	
     21150	0.03719700	-0.03914526	-0.01047664	0.00981687	
     21151	0.02592283	-0.04043373	0.01110534	0.00401872	
     21152	-0.01659691	-0.05041943	-0.06394844	-0.04752036	
     21153	0.01497078	-0.01756327	0.08938033	-0.10582393	
     21154	0.01754773	0.02495647	0.27910861	-0.10356910	
     21155	0.01368230	0.00852839	0.15058299	-0.02626049	
     21156	0.00595144	0.06650986	0.10548629	0.04814906	
     21157	-0.01852963	0.08680337	-0.10067002	0.09389000	
     21158	-0.01627479	-0.03399135	-0.27880191	0.04782694	
     21159	-0.03044804	0.00691779	-0.23080616	-0.09873731	
     21160	-0.06298208	0.01368230	-0.12515108	-0.15188697	
     21161	-0.04462128	0.00015329	-0.10517969	-0.11548751	
     21162	0.00595144	-0.04655400	-0.07747744	0.10613053	
     21163	0.01625925	-0.06459267	0.02366799	-0.02497201	
     21164	0.03043250	-0.04333281	0.06844257	-0.03721254	
     21165	0.06973105	-0.07812168	0.01239382	0.02882190	
     21166	0.06393290	-0.05557334	-0.02722684	-0.03656830	
     21167	0.01980256	-0.06749175	-0.11387691	-0.27300377	
     21168	0.01948044	-0.09132857	-0.16251691	-0.35224507	
     21169	0.03623065	-0.04204433	-0.02239506	-0.08295347	
     21170	0.02592283	-0.07586685	0.11579411	0.33386891	
     21171	-0.00145731	-0.04784247	0.21532898	0.42245176	
     21172	-0.01466419	0.14510696	0.21210778	0.27298834	
     21173	-0.00145731	0.15444842	0.19278062	0.22821375	
     21174	0.01336018	0.13802034	0.17409770	-0.21566656	
     21175	-0.00757757	-0.02014022	0.14414061	-0.33774971	
     21176	-0.01949598	-0.07779956	-0.01305360	-0.18989703	
     21177	-0.01401996	-0.04655400	-0.00983241	0.09872178	
     21178	-0.00467850	0.02431223	-0.07812168	0.19084791	
     21179	0.00466296	-0.07103506	0.12900100	0.04396151	
